chembl_id,pref_name,synonyms
CHEMBL2367234,Pseudococcus viburni,
CHEMBL2367235,Persea americana,
CHEMBL2367236,Orius insidiosus,
CHEMBL2367237,Bromus diandrus var. rigidus,
CHEMBL2367238,Vigna mungo,
CHEMBL2367239,Bacillus licheniformis DSM 13=ATCC 14580,
CHEMBL2367240,Dendroctonus ponderosae,
CHEMBL2367241,Bipolaris setariae,
CHEMBL2367242,Neofusicoccum ribis,
CHEMBL2367243,Anastrepha suspensa,
CHEMBL2367244,Tuta absoluta,
CHEMBL2367245,Ditylenchus dipsaci,
CHEMBL2367246,Bifora radians,
CHEMBL2367247,Phaseolus lunatus,
CHEMBL2367248,Coleoptera,
CHEMBL2367249,Xanthomonas oryzae pv. oryzae,
CHEMBL2367250,Pardosa pseudoannulata,
CHEMBL2367251,Aphidoletes aphidimyza,
CHEMBL2367252,Orius strigicollis,
CHEMBL2367253,Phomopsis,
CHEMBL2367254,Botryosphaeria,
CHEMBL2367255,Galium spurium,
CHEMBL2367256,Phytophthora megasperma,
CHEMBL2367257,Physalis alkekengi,
CHEMBL2367258,Veronica polita,
CHEMBL2367259,Tripleurospermum maritimum subsp. inodorum,
CHEMBL2367260,Phyllotreta striolata,
CHEMBL2367261,Homona magnanima,
CHEMBL2367262,Zasmidium citri,
CHEMBL2367263,Pseudomonas syringae pv. glycinea,
CHEMBL2367264,Diaphania hyalinata,
CHEMBL2367265,Spilarctia obliqua,
CHEMBL2367266,Gaillardia aristata,
CHEMBL2367267,Salmonella enterica subsp. enterica serovar Paratyphi B,
CHEMBL2367268,Villosiclava virens,
CHEMBL2367269,Amaranthus palmeri,
CHEMBL2367270,Feline infectious peritonitis virus,
CHEMBL2367271,Issatchenkia hanoiensis,
CHEMBL2367272,Sonchus oleraceus,
CHEMBL2367273,Solenopsis saevissima,
CHEMBL2367274,Lolium multiflorum,
CHEMBL2367275,Fusarium oxysporum f. sp. cyclaminis,
CHEMBL2367276,Aphis medicaginis,
CHEMBL2367277,Phomopsis obscurans,
CHEMBL2367278,Amaranthus spinosus,
CHEMBL2367279,Miridae,
CHEMBL2367280,Tribolium confusum,
CHEMBL2367281,Pythium,
CHEMBL2367282,Lolium rigidum,
CHEMBL2367283,Sinapis alba,
CHEMBL2367284,Plantago lanceolata,
CHEMBL2367285,Alternaria kikuchiana,
CHEMBL2367286,Carnation vein mottle virus,
CHEMBL2367287,Rottboellia cochinchinensis,
CHEMBL2367288,Melilotus albus,
CHEMBL2367289,Carnation etched ring virus,
CHEMBL2367290,Gossypium barbadense,
CHEMBL2367291,Phaeomoniella chlamydospora,
CHEMBL2367292,Pomacea canaliculata,
CHEMBL2367293,Ostrinia furnacalis,
CHEMBL2367294,Callosobruchus maculatus,
CHEMBL2367295,Botrytis,
CHEMBL2367296,Pieris rapae,
CHEMBL2367297,Colletotrichum gossypii,
CHEMBL2367298,Bromus sterilis,
CHEMBL2367299,Glomerella tucumanensis,
CHEMBL2367300,Phyllosticta,
CHEMBL2367301,Echinochloa esculenta,
CHEMBL2367302,Rhynchophorus ferrugineus,
CHEMBL2367303,Panicum dichotomiflorum,
CHEMBL2367304,Stagonosporopsis cucurbitacearum,
CHEMBL2367305,Pheretima sieboldi,
CHEMBL2367306,Claviceps purpurea,
CHEMBL2367307,Ammi majus,
CHEMBL2367308,Pseudomonas syringae pv. tabaci,
CHEMBL2367309,Frankliniella intonsa,
CHEMBL2367310,Thrips palmi,
CHEMBL2367311,Trichogramma nubilale,
CHEMBL2367312,Thrips obscuratus,
CHEMBL2367313,Alternaria longipes,
CHEMBL2367314,Echinochloa crus-galli var. formosensis,
CHEMBL2367315,Schizaphis graminum,
CHEMBL2367316,Xanthomonas campestris pv. oryzae,
CHEMBL2367317,Cryptococcus neoformans var. neoformans,
CHEMBL2367318,Earias vitella,
CHEMBL2367319,Pantoea dispersa,
CHEMBL2367320,Magnaporthe poae,
CHEMBL2367321,Acheta domesticus,
CHEMBL2367322,Neoseiulus fallacis,
CHEMBL2367323,Aegilops cylindrica,
CHEMBL2367324,Caelifera,
CHEMBL2367325,Reticulitermes flavipes,
CHEMBL2367326,Bemisia,
CHEMBL2367327,Citrus limon,
CHEMBL2367328,Citrus sinensis,
CHEMBL2367329,Ludwigia prostrata,
CHEMBL2367331,Heterorhabditis bacteriophora,
CHEMBL2367332,Rhizopus stolonifer,
CHEMBL2367333,Galinsoga quadriradiata,
CHEMBL2367334,Podosphaera aphanis,
CHEMBL2367335,Trichophyton verrucosum,
CHEMBL2367336,Parthenium hysterophorus,
CHEMBL2367337,Adoxophyes orana,
CHEMBL2367338,Dinebra chinensis,
CHEMBL2367339,Radopholus similis,
CHEMBL2367340,Diatraea saccharalis,
CHEMBL2367341,Beauveria bassiana,
CHEMBL2367342,Dictyoptera,
CHEMBL2367343,Persicaria nodosa,
CHEMBL2367344,Kummerowia striata,
CHEMBL2367345,Phytophthora nicotianae var. parasitica,
CHEMBL2367346,Helianthus,
CHEMBL2367347,Phytophthora palmivora,
CHEMBL2367348,Coturnix japonica,
CHEMBL2367349,Maladera castanea,
CHEMBL2367350,Agrotis segetum,
CHEMBL2367351,Pseudomonas viridiflava,
CHEMBL2367352,Arthrobacter sp.,
CHEMBL2367353,Pyrenochaeta lycopersici,
CHEMBL2367354,Upper stem,
CHEMBL2367355,Shoot,
CHEMBL2367356,Fruit,
CHEMBL2367357,Leaf,
CHEMBL2367358,Root,
CHEMBL2367359,Phloem,
CHEMBL2367360,Leaf,
CHEMBL2367361,Leaf,
CHEMBL2367362,Abdominal central nerve cord,
CHEMBL2367363,Right atrium,
CHEMBL2367364,Stem,
CHEMBL2367365,Root,
CHEMBL2367366,Root,
CHEMBL2367367,Leaf,
CHEMBL2367368,Stem,
CHEMBL2367369,Liver microsome,
CHEMBL2367370,Small intestine,
CHEMBL2367371,Leaf,
CHEMBL2367372,Fruit,
CHEMBL2367373,Whole blood,
CHEMBL2367374,Leaf,
CHEMBL2367375,Shoot,
CHEMBL2367376,Root,
CHEMBL2367377,Green seed,
CHEMBL2367378,Liver cytosol,
CHEMBL2367379,Liver microsome,
CHEMBL2367380,Stomach,
CHEMBL2367381,Nerve cord,
CHEMBL2367382,Root,
CHEMBL2367383,Rachis,
CHEMBL2367384,Tissue,
CHEMBL2367385,Leaf,
CHEMBL2367386,Root,
CHEMBL2367387,Shoot,
CHEMBL2367388,inner fruit,
CHEMBL2367389,Whole blood,
CHEMBL2367390,Chorioallantoic membrane,
CHEMBL2367391,Leaf,
CHEMBL2367392,Cuticular wax,
CHEMBL2367393,Epidermis,
CHEMBL2367394,Root,
CHEMBL2367395,Root,
CHEMBL2367396,Shoot,
CHEMBL2367397,Jejunum,
CHEMBL2367398,Root,
CHEMBL2367399,Root,
CHEMBL2367400,Fruit,
CHEMBL2367401,Stem,
CHEMBL2367402,Leaf,
CHEMBL2367403,Root,
CHEMBL2367405,Large intestine,
CHEMBL2367406,Blood brain barrier,
CHEMBL2367407,Left atrium,
CHEMBL2367408,Hemi-diaphragm,
CHEMBL2367409,Root,
CHEMBL2367410,Apical leaf,
CHEMBL2367411,Leaf,
CHEMBL2367412,Root,
CHEMBL2367413,Green seed,
CHEMBL2367414,Leaf,
CHEMBL2367415,Cotyledon,
CHEMBL2367416,Leaf,
CHEMBL2367418,Heart,
CHEMBL2367419,Thoracic artery,
CHEMBL2367420,Lower stem,
CHEMBL2367421,Tumor,
CHEMBL2367422,Root,
CHEMBL2367423,Shoot,
CHEMBL2367424,Shoot,
CHEMBL2367425,Berry,
CHEMBL2367426,Leaf,
CHEMBL2367427,Liver cytosol,
CHEMBL2367428,Liver microsome,
CHEMBL2367430,Haemolymph,
CHEMBL2367431,Fat body,
CHEMBL2367432,Midgut,
CHEMBL2367433,Malpighian tubules,
CHEMBL2367434,Gomar,
CHEMBL2367435,Pinnae,
CHEMBL2367436,Root,
CHEMBL2367437,Fruit surface,
CHEMBL2367438,Epidermal microsome,
CHEMBL2367439,Dermis,
CHEMBL2367440,Shoot,
CHEMBL2367441,Root,
CHEMBL2367442,Bronchial smooth muscle,
CHEMBL2367443,Gastric fundus smooth muscle,
CHEMBL2367444,Liver cytosol,
CHEMBL2367445,Flower,
CHEMBL2367446,Leaf,
CHEMBL2367447,Root,
CHEMBL2367448,Leaf base,
CHEMBL2367449,Thoracic aorta,
CHEMBL2375201,Tyrosine-protein kinase transmembrane receptor ROR2,Tyrosine-protein kinase transmembrane receptor ROR2
CHEMBL2375202,Lymphocyte antigen 96,Lymphocyte antigen 96
CHEMBL2375203,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
CHEMBL2375204,Acyl-CoA wax alcohol acyltransferase 2,Acyl-CoA wax alcohol acyltransferase 2
CHEMBL2375205,Acyl-CoA wax alcohol acyltransferase 1,Acyl-CoA wax alcohol acyltransferase 1
CHEMBL2375206,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase","Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
CHEMBL2375207,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
CHEMBL2380186,Transcriptional activator Myb,Transcriptional activator Myb
CHEMBL2380187,Poly [ADP-ribose] polymerase 6,Protein mono-ADP-ribosyltransferase PARP6
CHEMBL2380188,TCDD-inducible poly [ADP-ribose] polymerase,Protein mono-ADP-ribosyltransferase TIPARP
CHEMBL2380189,Poly [ADP-ribose] polymerase 11,Protein mono-ADP-ribosyltransferase PARP11
CHEMBL2380190,Endothelial lipase,Endothelial lipase
CHEMBL2384890,G-protein coupled receptor,G-protein coupled receptor
CHEMBL2384891,Calcium release-activated calcium channel protein 1,Calcium release-activated calcium channel protein 1
CHEMBL2384894,Bone morphogenetic protein 4,Bone morphogenetic protein 4
CHEMBL2384895,Lymphocyte antigen 96,Lymphocyte antigen 96
CHEMBL2384896,Monocyte differentiation antigen CD14,Monocyte differentiation antigen CD14
CHEMBL2384897,Monocyte differentiation antigen CD14,Monocyte differentiation antigen CD14
CHEMBL2384898,N-arachidonyl glycine receptor,N-arachidonyl glycine receptor
CHEMBL2390809,Proline iminopeptidase,Proline iminopeptidase
CHEMBL2390810,Microtubule-associated protein 2,Microtubule-associated protein 2
CHEMBL2390811,Thioredoxin reductase,Thioredoxin reductase
CHEMBL2390812,G protein-coupled receptor GPR35,G protein-coupled receptor GPR35
CHEMBL2390813,G-protein coupled receptor 35,G-protein coupled receptor 35
CHEMBL2390814,Urea transporter 1,Urea transporter 1
CHEMBL2390815,Glycosyltransferase WbpZ,D-rhamnosyltransferase WbpZ
CHEMBL2396504,Envelope glycoprotein gp160,Envelope glycoprotein gp160
CHEMBL2396505,Genome polyprotein,Genome polyprotein
CHEMBL2396506,Dual specificity protein phosphatase 23,Dual specificity protein phosphatase 23
CHEMBL2396507,Dual specificity protein phosphatase 15,Dual specificity protein phosphatase 15
CHEMBL2396508,Receptor-type tyrosine-protein phosphatase S,Receptor-type tyrosine-protein phosphatase S
CHEMBL2396509,Tyrosine-protein phosphatase non-receptor type 3,Tyrosine-protein phosphatase non-receptor type 3
CHEMBL2396510,RocR,RocR
CHEMBL2396511,Dual specificity protein phosphatase 10,Dual specificity protein phosphatase 10
CHEMBL2396512,Mothers against decapentaplegic homolog 2,Mothers against decapentaplegic homolog 2
CHEMBL2401602,N-acylneuraminate-9-phosphatase,N-acylneuraminate-9-phosphatase
CHEMBL2401603,H(+)/Cl(-) exchange transporter 3,H(+)/Cl(-) exchange transporter 3
CHEMBL2401604,Tubulin polyglutamylase TTLL7,Tubulin polyglutamylase TTLL7
CHEMBL2401605,Sphingosine kinase 1,Sphingosine kinase 1
CHEMBL2401606,Transcription factor ETV6,Transcription factor ETV6
CHEMBL2401608,P2X purinoceptor 3,P2X purinoceptor 3
CHEMBL2401609,Carbonic anhydrase,Carbonic anhydrase
CHEMBL2406892,Myoglobin,Myoglobin
CHEMBL2406893,Major prion protein,Major prion protein
CHEMBL2406894,"Alkaline phosphatase, tissue-nonspecific isozyme","Alkaline phosphatase, tissue-nonspecific isozyme"
CHEMBL2406895,G protein-activated inward rectifier potassium channel 2,G protein-activated inward rectifier potassium channel 2
CHEMBL2406897,Cytochrome P450 2W1,Cytochrome P450 2W1
CHEMBL2406899,Probable ubiquitin carboxyl-terminal hydrolase FAF-X,Probable ubiquitin carboxyl-terminal hydrolase FAF-X
CHEMBL2406900,Ubiquitin carboxyl-terminal hydrolase 4,Ubiquitin carboxyl-terminal hydrolase 4
CHEMBL2406901,"Citrate synthase, mitochondrial","Citrate synthase, mitochondrial"
CHEMBL2412949,Uncharacterized protein,Transient receptor potential cation channel subfamily V member 1
CHEMBL2417346,Oxysterols receptor LXR-beta,Oxysterols receptor LXR-beta
CHEMBL2417347,Short transient receptor potential channel 6,Short transient receptor potential channel 6
CHEMBL2417348,Short transient receptor potential channel 3,Short transient receptor potential channel 3
CHEMBL2417349,Cell division protein FtsZ,Cell division protein FtsZ
CHEMBL2417350,Tumor necrosis factor receptor superfamily member 6,Tumor necrosis factor receptor superfamily member 6
CHEMBL2417351,Microtubule-associated serine/threonine-protein kinase 4,Microtubule-associated serine/threonine-protein kinase 4
CHEMBL2417352,Microtubule-associated serine/threonine-protein kinase 3,Microtubule-associated serine/threonine-protein kinase 3
CHEMBL2417353,Serine/threonine-protein kinase Nek8,Serine/threonine-protein kinase Nek8
CHEMBL2417354,"Acylglycerol kinase, mitochondrial","Acylglycerol kinase, mitochondrial"
CHEMBL2417355,Microtubule-associated serine/threonine-protein kinase 2,Microtubule-associated serine/threonine-protein kinase 2
CHEMBL2424500,Transcriptional regulator MvfR,LysR family transcriptional regulator
CHEMBL2424501,Tubulin beta-6 chain,Tubulin beta-6 chain
CHEMBL2424504,Lysine-specific demethylase 5A,Lysine-specific demethylase 5A
CHEMBL2424505,Peptidyl-prolyl cis-trans isomerase C,Peptidyl-prolyl cis-trans isomerase C
CHEMBL2424506,DNA gyrase subunit A,DNA gyrase subunit A
CHEMBL2424507,Actin,Actin
CHEMBL2424508,PHD finger protein 23,PHD finger protein 23
CHEMBL2424509,Tumor suppressor p53-binding protein 1,TP53-binding protein 1
CHEMBL2424510,E3 ubiquitin-protein ligase UHRF1,E3 ubiquitin-protein ligase UHRF1
CHEMBL2424511,3-oxoacyl-(Acyl-carrier protein) reductase,3-oxoacyl-[acyl-carrier-protein] reductase
CHEMBL2429705,Potassium voltage-gated channel subfamily A member 1,Potassium voltage-gated channel subfamily A member 1
CHEMBL2429706,Proteinase-activated receptor 2,Proteinase-activated receptor 2
CHEMBL2429707,Signal peptidase IB,Signal peptidase IB
CHEMBL2429708,Poly [ADP-ribose] polymerase 10,Protein mono-ADP-ribosyltransferase PARP10
CHEMBL2429709,Poly [ADP-ribose] polymerase 12,Protein mono-ADP-ribosyltransferase PARP12
CHEMBL2429710,Tyrosine-protein phosphatase non-receptor type 5,Tyrosine-protein phosphatase non-receptor type 5
CHEMBL2434817,Mitogen-activated protein kinase kinase kinase 11,Mitogen-activated protein kinase kinase kinase 11
CHEMBL2434818,Orexin receptor type 2,Orexin receptor type 2
CHEMBL2434819,Orexin receptor type 1,Orexin/Hypocretin receptor type 1
CHEMBL2439943,Huntingtin,Huntingtin
CHEMBL2439944,2-acylglycerol O-acyltransferase 2,2-acylglycerol O-acyltransferase 2
CHEMBL2439945,Type-2 restriction enzyme XhoI,Type II restriction enzyme XhoI
CHEMBL2439946,Nucleoprotein TPR,Nucleoprotein TPR
CHEMBL3038451,AMPK alpha1/beta1/gamma2,5'-AMP-activated protein kinase subunit gamma-2;5'-AMP-activated protein kinase subunit beta-1;5'-AMP-activated protein kinase catalytic subunit alpha-1
CHEMBL3038452,AMPK alpha1/beta1/gamma3,5'-AMP-activated protein kinase subunit beta-1;5'-AMP-activated protein kinase catalytic subunit alpha-1;5'-AMP-activated protein kinase subunit gamma-3
CHEMBL3038453,AMPK alpha1/beta2/gamma1,5'-AMP-activated protein kinase subunit beta-2;5'-AMP-activated protein kinase subunit gamma-1;5'-AMP-activated protein kinase catalytic subunit alpha-1
CHEMBL3038454,AMPK alpha1/alpha2,5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase catalytic subunit alpha-1
CHEMBL3038455,AMPK alpha2/beta1/gamma1,5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase subunit gamma-1;5'-AMP-activated protein kinase subunit beta-1
CHEMBL3038456,AMPK alpha2/beta2/gamma1,5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase subunit beta-2;5'-AMP-activated protein kinase subunit gamma-1
CHEMBL3038457,AMPK alpha2/beta2/gamma3,5'-AMP-activated protein kinase catalytic subunit alpha-2;5'-AMP-activated protein kinase subunit beta-2;5'-AMP-activated protein kinase subunit gamma-3
CHEMBL3038458,Nicotinic acetylcholine receptor alpha2/beta2,Acetylcholine receptor subunit alpha;Neuronal acetylcholine receptor subunit beta-2
CHEMBL3038459,Nicotinic acetylcholine receptor alpha2/beta4,Acetylcholine receptor subunit alpha;Neuronal acetylcholine receptor subunit beta-4
CHEMBL3038460,Nicotinic acetylcholine receptor alpha1/beta1/gamma/delta,Acetylcholine receptor subunit alpha;Acetylcholine receptor subunit beta;Acetylcholine receptor subunit delta;Acetylcholine receptor subunit gamma
CHEMBL3038461,Nicotinic acetylcholine receptor alpha4/beta2/alpha5,Neuronal acetylcholine receptor subunit beta-2;Neuronal acetylcholine receptor subunit alpha-4;Neuronal acetylcholine receptor subunit alpha-5
CHEMBL3038462,Nicotinic acetylcholine receptor alpha9/alpha10,Neuronal acetylcholine receptor subunit alpha-9;Neuronal acetylcholine receptor subunit alpha-10
CHEMBL3038463,AKT/p21CIP1,Cyclin-dependent kinase inhibitor 1;RAC-alpha serine/threonine-protein kinase
CHEMBL3038464,Axin1/beta-catenin,Catenin beta-1;Axin-1
CHEMBL3038465,cIAP1/cIAP2,Baculoviral IAP repeat-containing protein 3;Baculoviral IAP repeat-containing protein 2
CHEMBL3038466,Calpain1/2,Calpain-2 catalytic subunit;Calpain-1 catalytic subunit
CHEMBL3038467,CDK1/Cyclin A,Cyclin-dependent kinase 1;Cyclin-A2
CHEMBL3038468,CDK1/Cyclin E,Cyclin-dependent kinase 1;G1/S-specific cyclin-E1
CHEMBL3038469,CDK2/Cyclin A,Cyclin-dependent kinase 2;Cyclin-A2
CHEMBL3038470,CDK2/Cyclin A1,Cyclin-dependent kinase 2;Cyclin-A1
CHEMBL3038471,CDK3/Cyclin E,G1/S-specific cyclin-E1;Cyclin-dependent kinase 3
CHEMBL3038472,CDK4/Cyclin D3,Cyclin-dependent kinase 4;G1/S-specific cyclin-D3
CHEMBL3038473,CDK7/Cyclin H/MNAT1,Cyclin-H;Cyclin-dependent kinase 7;CDK-activating kinase assembly factor MAT1
CHEMBL3038474,CDK8/Cyclin C,Cyclin-dependent kinase 8;Cyclin-C
CHEMBL3038475,CDK9/Cyclin K,Cyclin-dependent kinase 9;Cyclin-K
CHEMBL3038476,ORAI 1/2/3,Calcium release-activated calcium channel protein 1;Protein orai-2;Protein orai-3
CHEMBL3038477,Casein kinase II alpha/beta,Casein kinase II subunit beta;Casein kinase II subunit alpha
CHEMBL3038478,Dopamine receptor D2L/neurotensin receptor NTS1,D(2) dopamine receptor;Neurotensin receptor type 1
CHEMBL3038479,fMet-Leu-Phe receptor 1/2,fMet-Leu-Phe receptor;N-formyl peptide receptor 2
CHEMBL3038480,Ionotropic glutamate receptor kainate 2/5,"Glutamate receptor ionotropic, kainate 5;Glutamate receptor ionotropic, kainate 2"
CHEMBL3038481,Ionotropic glutamate receptor kainate 2/5,"Glutamate receptor ionotropic, kainate 2;Glutamate receptor ionotropic, kainate 5"
CHEMBL3038482,DNA gyrase,DNA gyrase subunit B;DNA gyrase subunit A
CHEMBL3038483,Histone deacetylase 1/3/5/8,Histone deacetylase 1;Histone deacetylase 3;Histone deacetylase 5;Histone deacetylase 8
CHEMBL3038484,Histone deacetylase 3/NCoR1,Histone deacetylase 3;Nuclear receptor corepressor 1
CHEMBL3038485,Beta-N-acetyl-D-hexosaminidase-A/B,Beta-hexosaminidase subunit beta;Beta-hexosaminidase subunit alpha
CHEMBL3038486,IKK epsilon/TBK1,Inhibitor of nuclear factor kappa-B kinase subunit epsilon;Serine/threonine-protein kinase TBK1
CHEMBL3038487,Kir6.2/SUR1,ATP-sensitive inward rectifier potassium channel 11;ATP-binding cassette sub-family C member 8
CHEMBL3038488,Kir3.1/Kir3.4,G protein-activated inward rectifier potassium channel 1;G protein-activated inward rectifier potassium channel 4
CHEMBL3038489,Kir3.1/Kir3.2,G protein-activated inward rectifier potassium channel 1;G protein-activated inward rectifier potassium channel 2
CHEMBL3038490,Kir3.2/Kir3.3,G protein-activated inward rectifier potassium channel 2;G protein-activated inward rectifier potassium channel 3
CHEMBL3038491,JAK3/JAK1,Tyrosine-protein kinase JAK3;Tyrosine-protein kinase JAK1
CHEMBL3038492,JAK2/JAK1,Tyrosine-protein kinase JAK1;Tyrosine-protein kinase JAK2
CHEMBL3038493,Casein kinase I/MDM2,E3 ubiquitin-protein ligase Mdm2;Casein kinase I isoform alpha
CHEMBL3038494,Casein kinase I delta/epsilon,Casein kinase I isoform delta;Casein kinase I isoform epsilon
CHEMBL3038495,Calcium-activated potassium channel alpha/beta 1,Calcium-activated potassium channel subunit alpha-1;Calcium-activated potassium channel subunit beta-1
