id	type	heading	synonyms
CHEMBL3509604	Target	Methionine-R-sulfoxide reductase B3	Methionine-R-sulfoxide reductase B3;1.8.4.12;1.8.4.14;Methionine-R-sulfoxide reductase B3;MsrB3;MSRB3
CHEMBL3509605	Target	Mitochondrial peptide methionine sulfoxide reductase	Mitochondrial peptide methionine sulfoxide reductase;1.8.4.11;Mitochondrial peptide methionine sulfoxide reductase;Msra;Peptide-methionine (S)-S-oxide reductase;Peptide Met(O) reductase;PMSR;Protein-methionine-S-oxide reductase
CHEMBL3509606	Target	Equilibrative nucleoside transporter 2	Equilibrative nucleoside transporter 2;36 kDa nucleolar protein HNP36;Delayed-early response protein 12;DER12;ENT2;Equilibrative NBMPR-insensitive nucleoside transporter;Equilibrative nitrobenzylmercaptopurine riboside-insensitive nucleoside transporter;Equilibrative nucleoside transporter 2;HNP36;Hydrophobic nucleolar protein, 36 kDa;Nucleoside transporter, ei-type;SLC29A2;Solute carrier family 29 member 2
CHEMBL3510	Target	Carbonic anhydrase XIV	Carbonic anhydrase 14;4.2.1.1;CA14;Carbonate dehydratase XIV;Carbonic anhydrase 14;Carbonic anhydrase XIV;CA-XIV
CHEMBL3511	Target	Ornithine decarboxylase	Ornithine decarboxylase;4.1.1.17;Odc;ODC;Odc1;Ornithine decarboxylase
CHEMBL3513	Target	Acidic alpha-glucosidase	Lysosomal alpha-glucosidase;3.2.1.20;Acid maltase;Gaa;Lysosomal alpha-glucosidase
CHEMBL3514	Target	LDL-associated phospholipase A2	Platelet-activating factor acetylhydrolase;1-alkyl-2-acetylglycerophosphocholine esterase;2-acetyl-1-alkylglycerophosphocholine esterase;3.1.1.47;Group-VIIA phospholipase A2;gVIIA-PLA2;LDL-associated phospholipase A2;LDL-PLA(2);PAF 2-acylhydrolase;PAF acetylhydrolase;PAFAH;PLA2G7;Platelet-activating factor acetylhydrolase
CHEMBL3515	Target	Penicillin-binding protein 1	Cell division protein FtsI (Peptidoglycan synthetase);2.4.1.129;Cell division protein FtsI (Peptidoglycan synthetase);ERS072840_02631;FAF32_004060;FPP26_05825;FPP26_05825 GN  ;ftsI_2;ftsI_3;G0Z08_09415;G6W67_07835;G6W97_08845;G6X24_09165;G6X31_06810;G6X35_03145;G6X35_03145 GN  ;G6X37_14935;G6X37_14935 GN  ;G6Y28_02500;G6Y30_00100;GIX97_01975;GN  ;GO677_13750;GO706_10520;GO810_03280;GO810_03280 GN  ;GO915_13540;M1K003_0021;NCTC7988_01190;pbp1;pbpA;Penicillin-binding protein;Penicillin binding protein 1;Penicillin binding protein PBP 1;QU38_12240;QU38_12240 GN  ;SAMEA103891454_01031;SAMEA103891454_01031 GN  ;SAMEA103891571_02698;SAMEA1469870_02618;SAMEA1469884_02656;SAMEA1531701_02703;SAST44_04122;SAST45_01246;Synonyms=ftsI_2
CHEMBL3516	Target	Vascular endothelial growth factor receptor 1	Vascular endothelial growth factor receptor 1;2.7.10.1;Embryonic receptor kinase 2;Emrk2;Flt;Flt1;FLT-1;Fms-like tyrosine kinase 1;Tyrosine-protein kinase receptor FLT;Vascular endothelial growth factor receptor 1;Vegfr1;VEGFR-1
CHEMBL3517	Target	Elastase 1	Chymotrypsin-like elastase family member 1;3.4.21.36;CELA1;Chymotrypsin-like elastase family member 1;ELA1;Elastase-1
CHEMBL3518	Target	Human herpesvirus 1 protease	Capsid scaffolding protein;3.4.21.97;Assemblin;Assembly protein;Capsid assembly protein;Capsid protein P40;Capsid scaffolding protein;pPR;Protease;Protease precursor;UL26;Virion structural protein UL26
CHEMBL3520	Target	Envelope polyprotein GP160	Envelope glycoprotein gp160;env;Envelope glycoprotein gp160;Env polyprotein;Glycoprotein 120;Glycoprotein 41;gp120;gp41;Surface protein gp120;Transmembrane protein gp41
CHEMBL3521	Target	Receptor-type tyrosine-protein phosphatase F (LAR)	Receptor-type tyrosine-protein phosphatase F;3.1.3.48;LAR;LAR;Leukocyte common antigen related;PTPRF;Receptor-type tyrosine-protein phosphatase F
CHEMBL3522	Target	Cytochrome P450 17A1	Steroid 17-alpha-hydroxylase/17,20 lyase;1.14.14.19;1.14.14.32;17-alpha-hydroxyprogesterone aldolase;CYP17;CYP17A1;CYPXVII;Cytochrome P450 17A1;Cytochrome P450c17;Cytochrome P450-C17;S17AH;Steroid 17-alpha-hydroxylase/17,20 lyase;Steroid 17-alpha-monooxygenase;Synonyms=CYP17
CHEMBL3524	Target	Histone deacetylase 4	Histone deacetylase 4;3.5.1.98;HD4;HDAC4;Histone deacetylase 4;KIAA0288
CHEMBL3525	Target	Integrin alpha-3	Integrin alpha-3;CD49 antigen-like family member C;CD_antigen=CD49c;FRP-2;Galactoprotein B3;GAPB3;Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain;ITGA3;MSK18;VLA-3 subunit alpha
CHEMBL3526	Target	Muscle glycogen phosphorylase	Glycogen phosphorylase, muscle form;2.4.1.1;Glycogen phosphorylase, muscle form;Myophosphorylase;PYGM
CHEMBL3527	Target	Ribonucleoside-diphosphate reductase M2 chain	Ribonucleoside-diphosphate reductase subunit M2;1.17.4.1;Ribonucleoside-diphosphate reductase subunit M2;Ribonucleotide reductase small chain;Ribonucleotide reductase small subunit;Rrm2
CHEMBL3528	Target	Neutral sphingomyelinase	Sphingomyelin phosphodiesterase 2;3.1.4.12;Lyso-PAF-PLC;Lyso-platelet-activating factor-phospholipase C;Neutral sphingomyelinase;nSMase;N-SMase;Smpd2;Sphingomyelin phosphodiesterase 2
CHEMBL3529	Target	Inhibitor of nuclear factor kappa B kinase epsilon subunit	Inhibitor of nuclear factor kappa-B kinase subunit epsilon;2.7.11.10;I-kappa-B kinase epsilon;IkBKE;IKBKE;IKKE;IKK-E;IKK-epsilon;IKK-i;IKKI;Inducible I kappa-B kinase;Inhibitor of nuclear factor kappa-B kinase subunit epsilon;KIAA0151
CHEMBL3530	Target	Dual specificity mitogen-activated protein kinase kinase 7	Dual specificity mitogen-activated protein kinase kinase 7;2.7.12.2;c-Jun N-terminal kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase 7;JNK-activating kinase 2;JNKK2;JNKK 2;JNK kinase 2;MAP2K7;MAPK/ERK kinase 7;MAP kinase kinase 7;MAPKK 7;MEK7;MEK 7;MKK7;PRKMK7;SAPKK4;SAPKK-4;SAPK kinase 4;SKK4;Stress-activated protein kinase kinase 4
CHEMBL3531	Target	Steryl-sulfatase	Steryl-sulfatase;3.1.6.2;Arylsulfatase C;ASC;Steroid sulfatase;Steryl-sulfatase;Steryl-sulfate sulfohydrolase;Sts
CHEMBL3533	Target	Coagulation factor XII	Coagulation factor XII;3.4.21.38;Coagulation factor XII;Coagulation factor XIIa heavy chain;Coagulation factor XIIa light chain;F12;HAF;Hageman factor
CHEMBL3534	Target	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1;2.4.1.109;CaO19.5171;Dolichyl-phosphate-mannose--protein mannosyltransferase 1;PMT1;Protein mannosyltransferase 1
CHEMBL3535	Target	Phosphodiesterase 9A	High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A;3.1.4.35;High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A;PDE9A
CHEMBL3536	Target	Heat shock protein HSP 90 (HSP82)	ATP-dependent molecular chaperone HSP82;82 kDa heat shock protein;ATP-dependent molecular chaperone HSP82;Heat shock protein Hsp90 heat-inducible isoform;HSP82;HSP90 
CHEMBL3537	Target	Casein kinase II alpha	Casein kinase II subunit alpha;2.7.11.1;Casein kinase II subunit alpha;Ckiia;CK II alpha;Csnk2a1
CHEMBL3540	Target	G-protein coupled receptor ChemR23	Chemerin-like receptor 1;Chemerin-like receptor 1;Chemokine-like receptor 1;CHEMR23;CMKLR1;DEZ;G-protein coupled receptor ChemR23;G-protein coupled receptor DEZ
CHEMBL3541	Target	Histone deacetylase HD1B	Histone deacetylase;3.5.1.98;hd1b;Histone deacetylase
CHEMBL3542	Target	Serine/threonine-protein kinase NIM1	Serine/threonine-protein kinase NIM1;2.7.11.1;NIM1;NIM1K;NIM1 serine/threonine-protein kinase;Serine/threonine-protein kinase NIM1
CHEMBL3542430	Target	11-beta-hydroxysteroid dehydrogenase	11-beta-hydroxysteroid dehydrogenase type 2;1.1.1.-;11-beta-HSD2;11-beta-HSD type II;11-beta-hydroxysteroid dehydrogenase type 2;11-beta-hydroxysteroid dehydrogenase type II;11-DH2;11-HSD type II;Corticosteroid 11-beta-dehydrogenase isozyme 2;HSD11B2;HSD11K;NAD-dependent 11-beta-hydroxysteroid dehydrogenase;SDR9C3;Short chain dehydrogenase/reductase family 9C member 3;Synonyms=HSD11K;11-beta-hydroxysteroid dehydrogenase 1;1.1.1.146;1.1.1.201;11-beta-HSD1;11-beta-hydroxysteroid dehydrogenase 1;11-DH;7-oxosteroid reductase;Corticosteroid 11-beta-dehydrogenase isozyme 1;HSD11;HSD11B1;HSD11L;SDR26C1;Short chain dehydrogenase/reductase family 26C member 1;Synonyms=HSD11
CHEMBL3542431	Target	Deiodinase	Type I iodothyronine deiodinase;1.21.99.4;5DI;DIO1;DIOI;ITDI1;TXDI1;Type 1 DI;Type-I 5'-deiodinase;Type I iodothyronine deiodinase;Type II iodothyronine deiodinase;1.21.99.4;5DII;DIO2;DIOII;ITDI2;TXDI2;Type 2 DI;Type-II 5'-deiodinase;Type II iodothyronine deiodinase;Thyroxine 5-deiodinase;1.21.99.3;5DIII;DIO3;DIOIII;ITDI3;Thyroxine 5-deiodinase;TXDI3;Type 3 DI;Type III iodothyronine deiodinase
CHEMBL3542432	Target	Flavin-containing monooxygenase	Dimethylaniline monooxygenase [N-oxide-forming] 3;1.14.13.148;1.14.13.8;1.14.14.73;Dimethylaniline monooxygenase [N-oxide-forming] 3;Dimethylaniline oxidase 3;FMO3;FMO 3;FMO form 2;FMO II;Hepatic flavin-containing monooxygenase 3;Trimethylamine monooxygenase;Flavin-containing monooxygenase 2;1.14.13.-;Dimethylaniline oxidase 2;Flavin-containing monooxygenase 2;FMO 1B1;FMO2;FMO 2;Pulmonary flavin-containing monooxygenase 2;Dimethylaniline monooxygenase [N-oxide-forming] 4;1.14.13.8;Dimethylaniline monooxygenase [N-oxide-forming] 4;Dimethylaniline oxidase 4;FMO2;FMO4;FMO 4;Hepatic flavin-containing monooxygenase 4;Flavin-containing monooxygenase 5;1.14.13.-;1.14.13.8;1.6.3.1;Baeyer-Villiger monooxygenase 1;Dimethylaniline monooxygenase [N-oxide-forming] 5;Dimethylaniline oxidase 5;Flavin-containing monooxygenase 5;FMO5;FMO 5;hBVMO1;NADPH oxidase;Dimethylaniline monooxygenase [N-oxide-forming] 1;1.14.13.8;Dimethylaniline monooxygenase [N-oxide-forming] 1;Dimethylaniline oxidase 1;Fetal hepatic flavin-containing monooxygenase 1;FMO1;FMO 1
CHEMBL3542433	Target	Phenol sulfotransferase	Sulfotransferase 1A1;2.8.2.1;Aryl sulfotransferase 1;HAST1/HAST2;Phenol-sulfating phenol sulfotransferase 1;Phenol sulfotransferase 1;P-PST 1;ST1A1;ST1A3;STP;STP1 ;Sulfotransferase 1A1;SULT1A1;Thermostable phenol sulfotransferase;Ts-PST;Sulfotransferase 1A2;2.8.2.1;Aryl sulfotransferase 2;Phenol-sulfating phenol sulfotransferase 2;Phenol sulfotransferase 2;P-PST 2;ST1A2;STP2;Sulfotransferase 1A2;SULT1A2;Sulfotransferase 1A3;2.8.2.1;Aryl sulfotransferase 1A3/1A4;Catecholamine-sulfating phenol sulfotransferase;HAST3;Monoamine-sulfating phenol sulfotransferase;M-PST;Placental estrogen sulfotransferase;ST1A3;STM;Sulfotransferase 1A3;Sulfotransferase 1A3/1A4;Sulfotransferase, monoamine-preferring;SULT1A3;Thermolabile phenol sulfotransferase;TL-PST
CHEMBL3542434	Target	Aldehyde dehydrogenase	Succinate-semialdehyde dehydrogenase, mitochondrial;1.2.1.24;Aldehyde dehydrogenase family 5 member A1;ALDH5A1;NAD(+)-dependent succinic semialdehyde dehydrogenase;SSADH;Succinate-semialdehyde dehydrogenase, mitochondrial;Aldehyde dehydrogenase, mitochondrial;1.2.1.3;Aldehyde dehydrogenase, mitochondrial;ALDH2;ALDH class 2;ALDH-E2;ALDHI;ALDM;4-trimethylaminobutyraldehyde dehydrogenase;1.2.1.19;1.2.1.3;1.2.1.47;4-trimethylaminobutyraldehyde dehydrogenase;4-trimethylaminobutyraldehyde dehydrogenase, N-terminally processed;Aldehyde dehydrogenase E3 isozyme;Aldehyde dehydrogenase family 9 member A1;ALDH4;ALDH7;ALDH9;ALDH9A1;Gamma-aminobutyraldehyde dehydrogenase;R-aminobutyraldehyde dehydrogenase;Synonyms=ALDH4;TMABA-DH;TMABALDH;Aldehyde dehydrogenase family 3 member B2;1.2.1.3;Aldehyde dehydrogenase 8;Aldehyde dehydrogenase family 3 member B2;ALDH3B2;ALDH8;Aldehyde dehydrogenase 1A1;1.2.1.19;1.2.1.28;1.2.1.3;1.2.1.36;3-deoxyglucosone dehydrogenase;Aldehyde dehydrogenase 1A1;Aldehyde dehydrogenase, cytosolic;Aldehyde dehydrogenase family 1 member A1;ALDH1;ALDH1A1;ALDH-E1;ALHDII;PUMB1;PUMB1 GN  ;RalDH1;RALDH 1;Retinal dehydrogenase 1;Synonyms=ALDC;Aldehyde dehydrogenase, dimeric NADP-preferring;1.2.1.5;Aldehyde dehydrogenase 3;Aldehyde dehydrogenase, dimeric NADP-preferring;Aldehyde dehydrogenase family 3 member A1;ALDH3;ALDH3A1;ALDHIII;Aldehyde dehydrogenase family 1 member A3;1.2.1.36;Aldehyde dehydrogenase 6;Aldehyde dehydrogenase family 1 member A3;ALDH1A3;ALDH6;RalDH3;RALDH-3;Retinaldehyde dehydrogenase 3;Aldehyde dehydrogenase family 3 member B1;1.2.1.28;1.2.1.5;1.2.1.7;Aldehyde dehydrogenase 7;Aldehyde dehydrogenase family 3 member B1;ALDH3B1;ALDH7;Aldehyde dehydrogenase X, mitochondrial;1.2.1.3;Aldehyde dehydrogenase 5;Aldehyde dehydrogenase family 1 member B1;Aldehyde dehydrogenase X, mitochondrial;ALDH1B1;ALDH5;ALDHX;Retinal dehydrogenase 2;1.2.1.36;Aldehyde dehydrogenase family 1 member A2;ALDH1A2;RalDH2;RALDH2;RALDH 2;RALDH(II);Retinaldehyde-specific dehydrogenase type 2;Retinal dehydrogenase 2;Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial;1.2.1.88;Aldehyde dehydrogenase family 4 member A1;ALDH4;ALDH4A1;Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial;L-glutamate gamma-semialdehyde dehydrogenase;P5C dehydrogenase;P5CDH
CHEMBL3542435	Target	UDP-glucuronosyltransferase 1-3	UDP-glucuronosyltransferase 1A3;2.4.1.17;GNT1;UDP-glucuronosyltransferase 1-3;UDP-glucuronosyltransferase 1A3;UDP-glucuronosyltransferase 1A isoform 3;UDP-glucuronosyltransferase 1-C;UDPGT 1-3;UGT1;UGT1-03;UGT1.3;UGT1*3;UGT1A3;UGT1A3;UGT1C;UGT-1C
CHEMBL3542436	Target	Cytochrome P450 2A13	Cytochrome P450 2A13;1.14.14.1;CYP2A13;CYPIIA13;Cytochrome P450 2A13
CHEMBL3542437	Target	Putative cytochrome P450 2D7	Putative cytochrome P450 2D7;1.14.14.1;CYP2D7;Putative cytochrome P450 2D7
CHEMBL3542438	Target	Uridine-cytidine kinase	Uridine-cytidine kinase 2;2.7.1.48;Cytidine monophosphokinase 2;Testis-specific protein TSA903;UCK2;UCK 2;UMPK;Uridine-cytidine kinase 2;Uridine monophosphokinase 2;Uridine-cytidine kinase 1;2.7.1.48;Cytidine monophosphokinase 1;UCK1;UCK 1;Uridine-cytidine kinase 1;Uridine monophosphokinase 1;URK1
CHEMBL3543	Target	Pyrimidinergic receptor P2Y6	P2Y purinoceptor 6;P2ry6;P2Y6;P2Y purinoceptor 6
CHEMBL3544	Target	Orphan nuclear receptor LRH-1	Nuclear receptor subfamily 5 group A member 2;Alpha-1-fetoprotein transcription factor;B1-binding factor;B1F;CPF;CYP7A promoter-binding factor;FTF;hB1F;Hepatocytic transcription factor;Liver receptor homolog 1;LRH-1;NR5A2;Nuclear receptor subfamily 5 group A member 2
CHEMBL3544905	Target	Cytochrome P450 1A	Cytochrome P450 1A1;1.14.14.1;4.2.1.152;CYP1A1;CYPIA1;Cytochrome P450 1A1;Cytochrome P450-C;Cytochrome P450 form 6;Cytochrome P450-P1;Hydroperoxy icosatetraenoate dehydratase;Cytochrome P450 1A2;1.14.14.1;4.2.1.152;Cholesterol 25-hydroxylase;CYP1A2;CYPIA2;Cytochrome P(3)450;Cytochrome P450 1A2;Cytochrome P450 4;Cytochrome P450-P3;Hydroperoxy icosatetraenoate dehydratase
CHEMBL3545	Target	Alpha-L-fucosidase 1	Tissue alpha-L-fucosidase;3.2.1.51;Alpha-L-fucosidase 1;Alpha-L-fucosidase I;Alpha-L-fucoside fucohydrolase 1;FUCA1;Tissue alpha-L-fucosidase
CHEMBL3545433	Target	Dabigatran	
CHEMBL3545434	Target	Potassium	
CHEMBL3545435	Target	Pyrophosphate	
CHEMBL3548	Target	Peptide N-myristoyltransferase 1	Glycylpeptide N-tetradecanoyltransferase;2.3.1.97;Glycylpeptide N-tetradecanoyltransferase;Myristoyl-CoA:protein N-myristoyltransferase;NMT;NMT1;Peptide N-myristoyltransferase
CHEMBL3549	Target	Adenylate cyclase type I	Adenylate cyclase type 1;4.6.1.1;AC1;ADCY1;Adenylate cyclase type 1;Adenylate cyclase type I;Adenylyl cyclase 1;ATP pyrophosphate-lyase 1;Ca(2+)/calmodulin-activated adenylyl cyclase
CHEMBL3551	Target	TRAIL receptor-1	Tumor necrosis factor receptor superfamily member 10A;APO2;CD_antigen=CD261;Death receptor 4;DR4;TNF-related apoptosis-inducing ligand receptor 1;TNFRSF10A;TRAILR1;TRAIL-R1;TRAIL receptor 1;Tumor necrosis factor receptor superfamily member 10A
CHEMBL3553	Target	Tyrosine-protein kinase TYK2	Non-receptor tyrosine-protein kinase TYK2;2.7.10.2;Non-receptor tyrosine-protein kinase TYK2;TYK2
CHEMBL3554	Target	3-dehydroquinate synthase	3-dehydroquinate synthase;3-dehydroquinate synthase;4.2.3.4;aroB;DHQS
CHEMBL3556	Target	Human immunodeficiency virus type 1 Gag protein	Gag polyprotein;gag;Gag polyprotein
CHEMBL3557	Target	Serine/threonine protein phosphatase 2A, 65 kDa regulatory subunit A, alpha isoform	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform;PP2A subunit A isoform PR65-alpha;PP2A subunit A isoform R1-alpha;Ppp2r1a;Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform
CHEMBL3558	Target	Gamma-hydroxybutyrate receptor	Gamma-hydroxybutyrate receptor;Gamma-hydroxybutyrate receptor
CHEMBL3559	Target	Steryl-sulfatase	Steryl-sulfatase;3.1.6.2;ARSC1;Arylsulfatase C;ASC;Estrone sulfatase;Steroid sulfatase;Steryl-sulfatase;Steryl-sulfate sulfohydrolase;STS
CHEMBL3559386	Target	SLAM family member 7	SLAM family member 7;CD2-like receptor-activating cytotoxic cells;CD2 subset 1;CD_antigen=CD319;CRACC;CS1 ;Membrane protein FOAP-12;Novel Ly9;Protein 19A;SLAMF7;SLAM family member 7
CHEMBL3559388	Target	Cholesterol ester	
CHEMBL3559389	Target	Triglyceride	
CHEMBL3559390	Target	Rocuronium	
CHEMBL3559391	Target	Vecuronium	
CHEMBL3559638	Target	Plasmepsin V	Plasmepsin V;Plasmepsin V
CHEMBL3559640	Target	Hemagglutinin	Hemagglutinin;HA;Hemagglutinin;Hemagglutinin HA1 chain;Hemagglutinin HA2 chain
CHEMBL3559641	Target	1-deoxy-D-xylulose-5-phosphate synthase	1-deoxy-D-xylulose-5-phosphate synthase;1-deoxy-D-xylulose-5-phosphate synthase;1-deoxyxylulose-5-phosphate synthase;2.2.1.7;DXPS;DXP synthase;dxs
